ZipCode,State,TaxRegionName,CombinedRate
36271,AL,CALHOUN COUNTY,0.07
36272,AL,PIEDMONT (CALHOUN CO),0.1
36273,AL,CLEBURNE COUNTY,0.06
36274,AL,ROANOKE,0.095
36275,AL,CHEROKEE COUNTY,0.075
36276,AL,RANDOLPH COUNTY,0.06
36277,AL,WEAVER,0.1
36278,AL,RANDOLPH COUNTY,0.06
36279,AL,CALHOUN COUNTY,0.07
36280,AL,RANDOLPH COUNTY,0.06
36301,AL,DOTHAN (HOUSTON CO),0.09
36302,AL,DOTHAN (HOUSTON CO),0.09
36303,AL,DOTHAN (HOUSTON CO),0.09
36305,AL,DOTHAN (HOUSTON CO),0.09
36310,AL,HENRY COUNTY,0.06
36311,AL,DALE COUNTY,0.06
36312,AL,HOUSTON COUNTY,0.05
36313,AL,GENEVA COUNTY,0.06
36314,AL,BLACK,0.08
36316,AL,GENEVA COUNTY,0.06
36317,AL,HENRY COUNTY,0.06
36318,AL,GENEVA COUNTY,0.06
36319,AL,HENRY COUNTY,0.06
36320,AL,HOUSTON COUNTY,0.05
36321,AL,COWARTS,0.07
36322,AL,DALEVILLE,0.09
36323,AL,COFFEE COUNTY,0.05
36330,AL,ENTERPRISE (COFFEE CO),0.09
36340,AL,GENEVA,0.095
36343,AL,HOUSTON COUNTY,0.05
36344,AL,GENEVA COUNTY,0.06
36345,AL,HEADLAND,0.09
36346,AL,COFFEE COUNTY,0.05
36349,AL,MALVERN,0.08
36350,AL,DALE COUNTY,0.06
36351,AL,COFFEE COUNTY,0.05
36352,AL,HOUSTON COUNTY,0.05
36353,AL,HENRY COUNTY,0.06
36360,AL,OZARK,0.09
36361,AL,OZARK,0.09
36362,AL,DALE COUNTY,0.06
36370,AL,HOUSTON COUNTY,0.05
36371,AL,NEWTON,0.09
36373,AL,HENRY COUNTY,0.06
36374,AL,DALE COUNTY,0.06
36375,AL,GENEVA COUNTY,0.06
36376,AL,WEBB,0.08
36401,AL,CONECUH COUNTY,0.06
36420,AL,ANDALUSIA,0.095
36421,AL,COVINGTON COUNTY,0.06
36425,AL,MONROE COUNTY,0.065
36426,AL,ESCAMBIA COUNTY,0.08
36429,AL,CONECUH COUNTY,0.06
36432,AL,CONECUH COUNTY,0.06
36435,AL,WILCOX COUNTY,0.075
36436,AL,CLARKE COUNTY,0.05
36439,AL,EXCEL,0.085
36441,AL,ESCAMBIA COUNTY,0.08
36442,AL,FLORALA,0.09
36444,AL,MONROE COUNTY,0.065
36445,AL,MONROE COUNTY,0.065
36446,AL,FULTON,0.08
36449,AL,MONROE COUNTY,0.065
36451,AL,CLARKE COUNTY,0.05
36453,AL,GENEVA COUNTY,0.06
36454,AL,CONECUH COUNTY,0.06
36455,AL,LOCKHART,0.08
36456,AL,BUTLER COUNTY,0.055
36458,AL,MONROEVILLE PJ,0.0775
36460,AL,MONROEVILLE,0.09
36467,AL,OPP,0.09
36470,AL,MONROE COUNTY,0.065
36471,AL,MONROE COUNTY,0.065
36473,AL,CONECUH COUNTY,0.06
36474,AL,COVINGTON COUNTY,0.06
36475,AL,CONECUH COUNTY,0.06
36476,AL,RIVER FALLS,0.08
36477,AL,SAMSON,0.09
36480,AL,MONROE COUNTY,0.065
36481,AL,MONROE COUNTY,0.065
36482,AL,CLARKE COUNTY,0.05
36483,AL,COVINGTON COUNTY,0.06
36502,AL,ATMORE PJ,0.085
36503,AL,ATMORE,0.09
36505,AL,CREOLA PJ,0.075
36507,AL,BAY MINETTE PJ,0.085
36509,AL,BAYOU LA BATRE,0.1
36511,AL,BALDWIN COUNTY,0.07
36512,AL,MOBILE COUNTY,0.055
36513,AL,ALABAMA STATE,0.04
36518,AL,ALABAMA STATE,0.04
36521,AL,MOBILE COUNTY,0.055
36522,AL,CITRONELLE,0.09
36523,AL,MOBILE COUNTY,0.055
36524,AL,CLARKE COUNTY,0.05
36525,AL,CREOLA,0.095
36526,AL,DAPHNE,0.095
36527,AL,SPANISH FORT,0.085
36528,AL,DAUPHIN ISLAND,0.1
36529,AL,ALABAMA STATE,0.04
36530,AL,ELBERTA PJ,0.085
36532,AL,FAIRHOPE PJ,0.08
36533,AL,FAIRHOPE,0.09
36535,AL,FOLEY,0.09
36536,AL,FOLEY,0.09
36538,AL,ALABAMA STATE,0.04
36539,AL,ALABAMA STATE,0.04
36540,AL,CLARKE COUNTY,0.05
36541,AL,MOBILE COUNTY,0.055
36542,AL,GULF SHORES,0.1
36543,AL,ESCAMBIA COUNTY,0.08
36544,AL,MOBILE COUNTY,0.055
36545,AL,JACKSON,0.09
36547,AL,GULF SHORES,0.1
36548,AL,ALABAMA STATE,0.04
36549,AL,BALDWIN COUNTY,0.07
36550,AL,BALDWIN COUNTY,0.07
36551,AL,LOXLEY PJ,0.08
36553,AL,ALABAMA STATE,0.04
36555,AL,MAGNOLIA SPRINGS,0.09
36556,AL,ALABAMA STATE,0.04
36558,AL,ALABAMA STATE,0.04
36559,AL,FAIRHOPE PJ,0.08
36560,AL,MOBILE COUNTY,0.055
36561,AL,ORANGE BEACH,0.1
36562,AL,BALDWIN COUNTY,0.07
36564,AL,FAIRHOPE PJ,0.08
36567,AL,BALDWIN COUNTY,0.07
36568,AL,BAYOU LA BATRE PJ,0.0775
36569,AL,ALABAMA STATE,0.04
36571,AL,SARALAND,0.1
36572,AL,SATSUMA,0.1
36574,AL,BALDWIN COUNTY,0.07
36575,AL,SEMMES PJ UN,0.07
36576,AL,SILVERHILL PJ,0.08
36577,AL,DAPHNE,0.095
36578,AL,SPANISH FORT PJ,0.0775
36579,AL,BALDWIN COUNTY,0.07
36580,AL,BALDWIN COUNTY,0.07
36581,AL,ALABAMA STATE,0.04
36582,AL,MOBILE PJ,0.08
36583,AL,ALABAMA STATE,0.04
36584,AL,ALABAMA STATE,0.04
36585,AL,ALABAMA STATE,0.04
36587,AL,MOBILE COUNTY,0.055
36590,AL,MOBILE,0.1
36601,AL,MOBILE,0.1
36602,AL,MOBILE,0.1
36603,AL,MOBILE,0.1
36604,AL,MOBILE,0.1
36605,AL,MOBILE,0.1
36606,AL,MOBILE,0.1
36607,AL,MOBILE,0.1
36608,AL,MOBILE,0.1
36609,AL,MOBILE,0.1
36610,AL,PRICHARD,0.1
36611,AL,CHICKASAW,0.1
36612,AL,PRICHARD,0.1
36613,AL,PRICHARD,0.1
36615,AL,MOBILE,0.1
36616,AL,MOBILE,0.1
36617,AL,MOBILE,0.1
36618,AL,MOBILE,0.1
36619,AL,MOBILE PJ,0.08
36625,AL,MOBILE,0.1
36628,AL,MOBILE,0.1
36630,AL,MOBILE,0.1
36633,AL,MOBILE,0.1
36640,AL,MOBILE,0.1
36641,AL,MOBILE,0.1
36644,AL,MOBILE,0.1
36652,AL,MOBILE,0.1
36660,AL,MOBILE,0.1
36663,AL,CHICKASAW,0.1
36670,AL,MOBILE,0.1
36671,AL,CHICKASAW,0.1
36675,AL,MOBILE,0.1
36685,AL,MOBILE,0.1
36688,AL,MOBILE,0.1
36689,AL,MOBILE,0.1
36691,AL,MOBILE,0.1
36693,AL,MOBILE,0.1
36695,AL,MOBILE PJ,0.08
36701,AL,SELMA,0.1
36703,AL,SELMA,0.1
36720,AL,WILCOX COUNTY,0.075
36721,AL,WILCOX COUNTY,0.075
36722,AL,WILCOX COUNTY,0.075
36723,AL,WILCOX COUNTY,0.075
36726,AL,WILCOX COUNTY,0.075
36727,AL,CLARKE COUNTY,0.05
36728,AL,WILCOX COUNTY,0.075
36732,AL,DEMOPOLIS,0.09
36736,AL,MARENGO COUNTY,0.06
36738,AL,MARENGO COUNTY,0.06
36740,AL,FORKLAND,0.09
36741,AL,WILCOX COUNTY,0.075
36742,AL,MARENGO COUNTY,0.06
36744,AL,HALE COUNTY,0.07
36745,AL,MARENGO COUNTY,0.06
36748,AL,LINDEN,0.09
36749,AL,AUTAUGA COUNTY,0.06
36750,AL,CHILTON COUNTY,0.06
36751,AL,WILCOX COUNTY,0.075
36752,AL,LOWNDES COUNTY,0.08
36753,AL,WILCOX COUNTY,0.075
36754,AL,MARENGO COUNTY,0.06
36756,AL,MARION,0.1
36758,AL,DALLAS COUNTY,0.055
36759,AL,DALLAS COUNTY,0.055
36761,AL,DALLAS COUNTY,0.055
36762,AL,CLARKE COUNTY,0.05
36763,AL,MYRTLEWOOD,0.08
36764,AL,MARENGO COUNTY,0.06
36765,AL,NEWBERN PJ,0.075
36766,AL,WILCOX COUNTY,0.075
36767,AL,DALLAS COUNTY,0.055
36768,AL,WILCOX COUNTY,0.075
36769,AL,WILCOX COUNTY,0.075
36773,AL,DALLAS COUNTY,0.055
36775,AL,DALLAS COUNTY,0.055
36776,AL,HALE COUNTY,0.07
36782,AL,MARENGO COUNTY,0.06
36783,AL,MARENGO COUNTY,0.06
36784,AL,THOMASVILLE,0.1
36785,AL,LOWNDES COUNTY,0.08
36786,AL,UNIONTOWN,0.1
36790,AL,CHILTON COUNTY,0.06
36792,AL,BIBB COUNTY,0.08
36793,AL,BIBB COUNTY,0.08
36801,AL,OPELIKA,0.09
36803,AL,OPELIKA,0.09
36804,AL,OPELIKA UN,0.07
36830,AL,AUBURN,0.09
36831,AL,AUBURN,0.09
36832,AL,AUBURN,0.09
36849,AL,AUBURN,0.09
36850,AL,TALLAPOOSA COUNTY,0.06
36851,AL,RUSSELL CO (RM/7057),0.08
36852,AL,OPELIKA UN,0.07
36853,AL,TALLAPOOSA COUNTY,0.06
36854,AL,VALLEY,0.1
36855,AL,CHAMBERS COUNTY,0.09
36856,AL,RUSSELL CO (RM/7057),0.08
36858,AL,RUSSELL CO (RM/7057),0.08
36859,AL,RUSSELL CO (RM/7057),0.08
36860,AL,RUSSELL CO (RM/7057),0.08
36861,AL,JACKSONS GAP PJ,0.075
36862,AL,CHAMBERS COUNTY,0.09
36863,AL,LANETT,0.1
36865,AL,LEE COUNTY,0.08
36866,AL,MACON COUNTY,0.05
36867,AL,PHENIX CITY (RUSSELL CO),0.09
36868,AL,PHENIX CITY (RUSSELL CO),0.09
36869,AL,PHENIX CITY (RUSSELL CO),0.09
36870,AL,PHENIX PJ (LEE CO),0.095
36871,AL,RUSSELL CO (RM/7057),0.08
36874,AL,LEE COUNTY,0.08
36875,AL,RUSSELL CO (RM/7057),0.08
36877,AL,SMITHS STATION,0.09
36879,AL,LEE COUNTY,0.08
36901,AL,SUMTER COUNTY,0.07
36904,AL,CHOCTAW COUNTY,0.07
36907,AL,SUMTER COUNTY,0.07
36908,AL,CHOCTAW COUNTY,0.07
36910,AL,CHOCTAW COUNTY,0.07
36912,AL,CHOCTAW COUNTY,0.07
36913,AL,CHOCTAW COUNTY,0.07
36915,AL,CHOCTAW COUNTY,0.07
36916,AL,PENNINGTON,0.1
36919,AL,CHOCTAW COUNTY,0.07
36921,AL,CHOCTAW COUNTY,0.07
36922,AL,CHOCTAW COUNTY,0.07
36925,AL,YORK,0.1
71601,AR,PINE BLUFF,0.0975
71602,AR,PINE BLUFF,0.0975
71603,AR,PINE BLUFF,0.0975
71630,AR,DESHA COUNTY,0.08
71631,AR,BRADLEY COUNTY,0.085
71635,AR,ASHLEY COUNTY,0.08
71638,AR,DERMOTT,0.105
71639,AR,DUMAS,0.105
71640,AR,EUDORA,0.105
71642,AR,ASHLEY COUNTY,0.08
71643,AR,GOULD,0.105
71644,AR,JEFFERSON COUNTY,0.08125
71646,AR,ASHLEY COUNTY,0.08
71647,AR,BRADLEY COUNTY,0.085
71651,AR,BRADLEY COUNTY,0.085
71652,AR,CLEVELAND COUNTY,0.0975
71653,AR,LAKE VILLAGE,0.105
71654,AR,MCGEHEE,0.11
71655,AR,MONTICELLO,0.1
71658,AR,ASHLEY COUNTY,0.08
71659,AR,JEFFERSON COUNTY,0.08125
71660,AR,CLEVELAND COUNTY,0.0975
71661,AR,ASHLEY COUNTY,0.08
71662,AR,DESHA COUNTY,0.08
71663,AR,ASHLEY COUNTY,0.08
71665,AR,CLEVELAND COUNTY,0.0975
71667,AR,LINCOLN COUNTY,0.075
71670,AR,DESHA COUNTY,0.08
71671,AR,WARREN,0.095
71674,AR,DESHA COUNTY,0.08
71675,AR,DREW COUNTY,0.09
71676,AR,ASHLEY COUNTY,0.08
71677,AR,DREW COUNTY,0.09
71678,AR,LINCOLN COUNTY,0.075
71701,AR,CAMDEN,0.1125
71720,AR,OUACHITA COUNTY,0.095
71721,AR,CLARK COUNTY,0.08
71722,AR,NEVADA COUNTY,0.085
71724,AR,UNION COUNTY,0.085
71725,AR,DALLAS COUNTY,0.085
71726,AR,OUACHITA COUNTY,0.095
71728,AR,CLARK COUNTY,0.08
71730,AR,EL DORADO,0.0975
71731,AR,EL DORADO,0.0975
71740,AR,COLUMBIA COUNTY,0.08
71742,AR,FORDYCE,0.1
71743,AR,GURDON,0.095
71744,AR,CALHOUN COUNTY,0.09
71745,AR,CALHOUN COUNTY,0.09
71747,AR,UNION COUNTY,0.085
71748,AR,DALLAS COUNTY,0.085
71749,AR,UNION COUNTY,0.085
71750,AR,UNION COUNTY,0.085
71751,AR,OUACHITA COUNTY,0.095
71752,AR,COLUMBIA COUNTY,0.08
71753,AR,MAGNOLIA,0.10375
71754,AR,MAGNOLIA,0.10375
71758,AR,UNION COUNTY,0.085
71759,AR,UNION COUNTY,0.085
71762,AR,UNION COUNTY,0.085
71763,AR,DALLAS COUNTY,0.085
71764,AR,OUACHITA COUNTY,0.095
71765,AR,UNION COUNTY,0.085
71766,AR,THORNTON,0.1
71770,AR,COLUMBIA COUNTY,0.08
71772,AR,CLARK COUNTY,0.08
71801,AR,HOPE,0.095
71820,AR,LITTLE RIVER COUNTY,0.0875
71822,AR,ASHDOWN,0.1075
71823,AR,SEVIER COUNTY,0.08875
71825,AR,HEMPSTEAD COUNTY,0.085
71826,AR,LAFAYETTE COUNTY,0.0875
71827,AR,LAFAYETTE COUNTY,0.0875
71828,AR,NEVADA COUNTY,0.085
71831,AR,HEMPSTEAD COUNTY,0.085
71832,AR,DE QUEEN,0.09875
71833,AR,HOWARD COUNTY,0.0925
71834,AR,MILLER COUNTY,0.0775
71835,AR,NEVADA COUNTY,0.085
71836,AR,LITTLE RIVER COUNTY,0.0875
71837,AR,MILLER COUNTY,0.0775
71838,AR,HEMPSTEAD COUNTY,0.085
71839,AR,GARLAND (CITY),0.0875
71840,AR,MILLER COUNTY,0.0775
71841,AR,SEVIER COUNTY,0.08875
71842,AR,SEVIER COUNTY,0.08875
71845,AR,LAFAYETTE COUNTY,0.0875
71846,AR,SEVIER COUNTY,0.08875
71847,AR,HEMPSTEAD COUNTY,0.085
71851,AR,HOWARD COUNTY,0.0925
71852,AR,NASHVILLE,0.1025
71853,AR,LITTLE RIVER COUNTY,0.0875
71854,AR,TEXARKANA,0.1025
71855,AR,HEMPSTEAD COUNTY,0.085
71857,AR,PRESCOTT,0.095
71858,AR,NEVADA COUNTY,0.085
71859,AR,HEMPSTEAD COUNTY,0.085
71860,AR,STAMPS,0.0975
71861,AR,COLUMBIA COUNTY,0.08
71862,AR,HEMPSTEAD COUNTY,0.085
71864,AR,NEVADA COUNTY,0.085
71865,AR,WILTON,0.0975
71866,AR,LITTLE RIVER COUNTY,0.0875
71901,AR,HOT SPRINGS (CITY),0.095
71902,AR,HOT SPRINGS (CITY),0.095
71903,AR,HOT SPRINGS (CITY),0.095
71909,AR,GARLAND COUNTY,0.08
71910,AR,GARLAND COUNTY,0.08
71913,AR,GARLAND COUNTY,0.08
71914,AR,HOT SPRINGS (CITY),0.095
71921,AR,CLARK COUNTY,0.08
71922,AR,PIKE COUNTY,0.085
71923,AR,ARKADELPHIA,0.09
71929,AR,HOT SPRING COUNTY,0.08
71933,AR,HOT SPRING COUNTY,0.08
71935,AR,MONTGOMERY COUNTY,0.075
71937,AR,POLK COUNTY,0.085
71940,AR,PIKE COUNTY,0.085
71941,AR,HOT SPRING COUNTY,0.08
71942,AR,HOT SPRING COUNTY,0.08
71943,AR,GLENWOOD,0.1
71944,AR,POLK COUNTY,0.085
71945,AR,POLK COUNTY,0.085
71949,AR,GARLAND COUNTY,0.08
71950,AR,PIKE COUNTY,0.085
71952,AR,PIKE COUNTY,0.085
71953,AR,MENA,0.095
71956,AR,GARLAND COUNTY,0.08
71957,AR,MONTGOMERY COUNTY,0.075
71958,AR,MURFREESBORO,0.1
71959,AR,PIKE COUNTY,0.085
71960,AR,MONTGOMERY COUNTY,0.075
71961,AR,MONTGOMERY COUNTY,0.075
71962,AR,CLARK COUNTY,0.08
71964,AR,GARLAND COUNTY,0.08
71965,AR,MONTGOMERY COUNTY,0.075
71966,AR,MONTGOMERY COUNTY,0.075
71968,AR,GARLAND COUNTY,0.08
71969,AR,MONTGOMERY COUNTY,0.075
71970,AR,MONTGOMERY COUNTY,0.075
71971,AR,HOWARD COUNTY,0.0925
71972,AR,POLK COUNTY,0.085
71973,AR,POLK COUNTY,0.085
71998,AR,ARKADELPHIA,0.09
71999,AR,ARKADELPHIA,0.09
72001,AR,PERRY COUNTY,0.09
72002,AR,ARKANSAS STATE,0.065
72003,AR,ARKANSAS COUNTY,0.075
72004,AR,JEFFERSON COUNTY,0.08125
72005,AR,JACKSON COUNTY,0.0875
72006,AR,AUGUSTA,0.085
72007,AR,LONOKE COUNTY,0.075
72010,AR,BALD KNOB,0.09
72011,AR,ARKANSAS STATE,0.065
72012,AR,BEEBE,0.09
72013,AR,VAN BUREN COUNTY,0.085
72014,AR,BEEDEVILLE,0.0925
72015,AR,BENTON (CITY),0.09
72016,AR,PERRY COUNTY,0.09
72017,AR,PRAIRIE COUNTY,0.08
72018,AR,BENTON (CITY),0.09
72019,AR,ARKANSAS STATE,0.065
72020,AR,JACKSON COUNTY,0.0875
72021,AR,BRINKLEY,0.085
72022,AR,BRYANT,0.095
72023,AR,CABOT,0.095
72024,AR,LONOKE COUNTY,0.075
72025,AR,PERRY COUNTY,0.09
72026,AR,ARKANSAS COUNTY,0.075
72027,AR,CONWAY COUNTY,0.0825
72028,AR,VAN BUREN COUNTY,0.085
72029,AR,CLARENDON,0.095
72030,AR,CONWAY COUNTY,0.0825
72031,AR,VAN BUREN COUNTY,0.085
72032,AR,CONWAY (CITY),0.0875
72033,AR,CONWAY (CITY),0.0875
72034,AR,CONWAY (CITY),0.0875
72035,AR,CONWAY (CITY),0.0875
72036,AR,COTTON PLANT,0.085
72037,AR,KEO,0.085
72038,AR,ARKANSAS COUNTY,0.075
72039,AR,VAN BUREN COUNTY,0.085
72040,AR,DES ARC,0.09
72041,AR,PRAIRIE COUNTY,0.08
72042,AR,DEWITT,0.11
72043,AR,DIAZ,0.0975
72044,AR,CLEBURNE COUNTY,0.08125
72045,AR,WHITE COUNTY,0.08
72046,AR,ENGLAND,0.105
72047,AR,FAULKNER COUNTY,0.07
72048,AR,ARKANSAS COUNTY,0.075
72051,AR,STONE COUNTY,0.075
72052,AR,WHITE COUNTY,0.08
72053,AR,PULASKI COUNTY,0.075
72055,AR,ARKANSAS COUNTY,0.075
72057,AR,GRANT COUNTY,0.0775
72058,AR,FAULKNER COUNTY,0.07
72059,AR,WOODRUFF COUNTY,0.075
72060,AR,WHITE COUNTY,0.08
72061,AR,GUY,0.085
72063,AR,CONWAY COUNTY,0.0825
72064,AR,HAZEN,0.11
72065,AR,ARKANSAS STATE,0.065
72066,AR,PRAIRIE COUNTY,0.08
72067,AR,CLEBURNE COUNTY,0.08125
72068,AR,HIGGINSON,0.09
72069,AR,ARKANSAS STATE,0.065
72070,AR,PERRY COUNTY,0.09
72072,AR,LONOKE COUNTY,0.075
72073,AR,ARKANSAS COUNTY,0.075
72074,AR,WOODRUFF COUNTY,0.075
72075,AR,JACKSON COUNTY,0.0875
72076,AR,JACKSONVILLE,0.095
72078,AR,JACKSONVILLE,0.095
72079,AR,JEFFERSON COUNTY,0.08125
72080,AR,VAN BUREN COUNTY,0.085
72081,AR,WHITE COUNTY,0.08
72082,AR,WHITE COUNTY,0.08
72083,AR,KEO,0.085
72084,AR,GRANT COUNTY,0.0775
72085,AR,WHITE COUNTY,0.08
72086,AR,LONOKE COUNTY,0.075
72087,AR,ARKANSAS STATE,0.065
72088,AR,FAIRFIELD BAY (VAN BUREN CO),0.1
72089,AR,BRYANT,0.095
72099,AR,JACKSONVILLE,0.095
72101,AR,WOODRUFF COUNTY,0.075
72102,AR,WHITE COUNTY,0.08
72103,AR,ARKANSAS STATE,0.065
72104,AR,HOT SPRING COUNTY,0.08
72105,AR,HOT SPRING COUNTY,0.08
72106,AR,FAULKNER COUNTY,0.07
72107,AR,MENIFEE,0.1125
72110,AR,MORRILTON,0.0925
72111,AR,FAULKNER COUNTY,0.07
72112,AR,NEWPORT,0.1025
72113,AR,MAUMELLE,0.085
72114,AR,NORTH LITTLE ROCK,0.085
72115,AR,NORTH LITTLE ROCK,0.085
72116,AR,NORTH LITTLE ROCK,0.085
72117,AR,NORTH LITTLE ROCK,0.085
72118,AR,NORTH LITTLE ROCK,0.085
72119,AR,NORTH LITTLE ROCK,0.085
72120,AR,SHERWOOD,0.085
72121,AR,WHITE COUNTY,0.08
72122,AR,ARKANSAS STATE,0.065
72123,AR,PATTERSON,0.085
72124,AR,NORTH LITTLE ROCK,0.085
72125,AR,PERRY COUNTY,0.09
72126,AR,PERRY COUNTY,0.09
72127,AR,CONWAY COUNTY,0.0825
72128,AR,GRANT COUNTY,0.0775
72129,AR,GRANT COUNTY,0.0775
72130,AR,CLEBURNE COUNTY,0.08125
72131,AR,CLEBURNE COUNTY,0.08125
72132,AR,JEFFERSON COUNTY,0.08125
72133,AR,JEFFERSON COUNTY,0.08125
72134,AR,ARKANSAS STATE,0.065
72135,AR,PULASKI COUNTY,0.075
72136,AR,WHITE COUNTY,0.08
72137,AR,WHITE COUNTY,0.08
72139,AR,WHITE COUNTY,0.08
72140,AR,ARKANSAS COUNTY,0.075
72141,AR,VAN BUREN COUNTY,0.085
72142,AR,PULASKI COUNTY,0.075
72143,AR,SEARCY (CITY),0.095
72145,AR,SEARCY (CITY),0.095
72149,AR,SEARCY (CITY),0.095
72150,AR,GRANT COUNTY,0.0775
72152,AR,JEFFERSON COUNTY,0.08125
72153,AR,VAN BUREN COUNTY,0.085
72156,AR,CONWAY COUNTY,0.0825
72157,AR,CONWAY COUNTY,0.0825
72160,AR,STUTTGART,0.105
72164,AR,PULASKI COUNTY,0.075
72165,AR,INDEPENDENCE COUNTY,0.0825
72166,AR,ARKANSAS COUNTY,0.075
72167,AR,ARKANSAS STATE,0.065
72168,AR,JEFFERSON COUNTY,0.08125
72169,AR,JACKSON COUNTY,0.0875
72170,AR,PRAIRIE COUNTY,0.08
72173,AR,FAULKNER COUNTY,0.07
72175,AR,JEFFERSON COUNTY,0.08125
72176,AR,LONOKE COUNTY,0.075
72178,AR,WHITE COUNTY,0.08
72179,AR,CLEBURNE COUNTY,0.08125
72180,AR,PULASKI COUNTY,0.075
72181,AR,FAULKNER COUNTY,0.07
72182,AR,JEFFERSON COUNTY,0.08125
72183,AR,PULASKI COUNTY,0.075
72190,AR,NORTH LITTLE ROCK,0.085
72199,AR,PULASKI COUNTY,0.075
72201,AR,LITTLE ROCK,0.09
72202,AR,LITTLE ROCK,0.09
72203,AR,LITTLE ROCK,0.09
72204,AR,LITTLE ROCK,0.09
72205,AR,LITTLE ROCK,0.09
72206,AR,PULASKI COUNTY,0.075
72207,AR,LITTLE ROCK,0.09
72209,AR,LITTLE ROCK,0.09
72210,AR,PULASKI COUNTY,0.075
72211,AR,LITTLE ROCK,0.09
72212,AR,LITTLE ROCK,0.09
72214,AR,LITTLE ROCK,0.09
72215,AR,LITTLE ROCK,0.09
72216,AR,LITTLE ROCK,0.09
72217,AR,LITTLE ROCK,0.09
72219,AR,LITTLE ROCK,0.09
72221,AR,LITTLE ROCK,0.09
72222,AR,LITTLE ROCK,0.09
72223,AR,LITTLE ROCK,0.09
72225,AR,LITTLE ROCK,0.09
72227,AR,LITTLE ROCK,0.09
72231,AR,NORTH LITTLE ROCK,0.085
72255,AR,LITTLE ROCK,0.09
72260,AR,LITTLE ROCK,0.09
72301,AR,WEST MEMPHIS,0.1075
72310,AR,MISSISSIPPI COUNTY,0.09
72311,AR,LEE COUNTY,0.075
72312,AR,PHILLIPS COUNTY,0.085
72313,AR,MISSISSIPPI COUNTY,0.09
72315,AR,BLYTHEVILLE,0.1
72316,AR,BLYTHEVILLE,0.1
72320,AR,LEE COUNTY,0.075
72321,AR,MISSISSIPPI COUNTY,0.09
72322,AR,ST. FRANCIS COUNTY,0.085
72324,AR,CROSS COUNTY,0.085
72325,AR,CRITTENDEN COUNTY,0.0925
72326,AR,ST. FRANCIS COUNTY,0.085
72327,AR,CRITTENDEN COUNTY,0.0925
72328,AR,PHILLIPS COUNTY,0.085
72329,AR,MISSISSIPPI COUNTY,0.09
72330,AR,MISSISSIPPI COUNTY,0.09
72331,AR,EARLE,0.1125
72332,AR,CRITTENDEN COUNTY,0.0925
72333,AR,PHILLIPS COUNTY,0.085
72335,AR,FORREST,0.10375
72338,AR,MISSISSIPPI COUNTY,0.09
72339,AR,GILMORE,0.1025
72340,AR,ST. FRANCIS COUNTY,0.085
72341,AR,LEE COUNTY,0.075
72342,AR,WEST HELENA,0.105
72346,AR,ST. FRANCIS COUNTY,0.085
72347,AR,CROSS COUNTY,0.085
72348,AR,CRITTENDEN COUNTY,0.0925
72350,AR,MISSISSIPPI COUNTY,0.09
72351,AR,KEISER,0.11
72352,AR,LEE COUNTY,0.075
72353,AR,PHILLIPS COUNTY,0.085
72354,AR,LE PANTO,0.1
72355,AR,PHILLIPS COUNTY,0.085
72358,AR,LUXORA,0.1
72359,AR,MADISON (CITY),0.095
72360,AR,LEE COUNTY,0.075
72364,AR,MARION (CITY),0.1125
72365,AR,MARKED TREE,0.0975
72366,AR,PHILLIPS COUNTY,0.085
72367,AR,PHILLIPS COUNTY,0.085
72368,AR,LEE COUNTY,0.075
72369,AR,PHILLIPS COUNTY,0.085
72370,AR,OSCEOLA,0.1
72372,AR,ST. FRANCIS COUNTY,0.085
72373,AR,CROSS COUNTY,0.085
72374,AR,PHILLIPS COUNTY,0.085
72376,AR,CRITTENDEN COUNTY,0.0925
72377,AR,POINSETT COUNTY,0.0775
72383,AR,PHILLIPS COUNTY,0.085
72384,AR,CRITTENDEN COUNTY,0.0925
72386,AR,POINSETT COUNTY,0.0775
72387,AR,CROSS COUNTY,0.085
72389,AR,PHILLIPS COUNTY,0.085
72390,AR,WEST HELENA,0.105
72391,AR,MISSISSIPPI COUNTY,0.09
72392,AR,ST. FRANCIS COUNTY,0.085
72394,AR,ST. FRANCIS COUNTY,0.085
72395,AR,MISSISSIPPI COUNTY,0.09
72396,AR,WYNNE,0.095
72401,AR,JONESBORO,0.085
72402,AR,JONESBORO,0.085
72403,AR,JONESBORO,0.085
72404,AR,JONESBORO,0.085
72410,AR,LAWRENCE COUNTY,0.09
72411,AR,BAY,0.085
72412,AR,GREENE COUNTY,0.0825
72413,AR,RANDOLPH COUNTY,0.0775
72414,AR,CRAIGHEAD COUNTY,0.075
72415,AR,LAWRENCE COUNTY,0.09
72416,AR,CRAIGHEAD COUNTY,0.075
72417,AR,CRAIGHEAD COUNTY,0.075
72419,AR,CRAIGHEAD COUNTY,0.075
72421,AR,CRAIGHEAD COUNTY,0.075
72422,AR,CORNING,0.0975
72424,AR,CLAY COUNTY,0.08
72425,AR,GREENE COUNTY,0.0825
72426,AR,MISSISSIPPI COUNTY,0.09
72427,AR,CRAIGHEAD COUNTY,0.075
72428,AR,ETOWAH,0.1
72429,AR,POINSETT COUNTY,0.0775
72430,AR,CLAY COUNTY,0.08
72431,AR,JACKSON COUNTY,0.0875
72432,AR,POINSETT COUNTY,0.0775
72433,AR,HOXIE,0.1
72434,AR,RANDOLPH COUNTY,0.0775
